noga_2008,noga_2025,nace_2_0,nace_2_1,isic_4,mapping_type,notes
,,422,422,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4221,4221,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4222,4222,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,429,429,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,429,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4291,4291,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4299,4299,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4299,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,41,43,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,42,43,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,43,43,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,82,43,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,431,431,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4311,4311,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4312,4312,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4313,4313,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,432,432,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,433,432,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,432,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4321,4321,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4322,4322,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4322,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4329,4323,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4323,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4323,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4329,4324,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,433,433,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,433,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4331,4331,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4331,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4332,4332,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4332,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4333,4333,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4333,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4334,4334,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4334,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4339,4335,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4335,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,434,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4391,4341,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4341,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4342,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,421,435,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,435,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4211,4350,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4350,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,829,436,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4360,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,412,439,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,439,439,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4391,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4120,4399,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4399,4399,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,45,46,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,46,46,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,82,46,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,451,461,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,453,461,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,454,461,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,461,461,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,829,461,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4611,4611,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4611,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4612,4612,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4612,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4613,4613,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4613,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4614,4614,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4614,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4615,4615,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4615,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4616,4616,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4616,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4617,4617,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4617,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4511,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4519,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4531,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4540,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4618,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4618,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4619,4619,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,8299,4619,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,462,462,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4621,4621,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4622,4622,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4623,4623,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4624,4624,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,463,463,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4631,4631,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4632,4632,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4638,4632,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4633,4633,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4634,4634,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4635,4635,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4636,4636,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4637,4637,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4638,4638,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4639,4639,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,464,464,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,466,464,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4641,4641,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4642,4642,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4643,4643,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4644,4644,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4645,4645,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4646,4646,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4647,4647,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4665,4647,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4648,4648,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4643,4649,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4649,4649,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,465,465,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,466,465,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4651,4650,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4652,4650,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4666,4650,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,464,466,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,466,466,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4661,4661,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4662,4662,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4663,4663,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4643,4664,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4664,4664,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4669,4664,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,451,467,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,453,467,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,454,467,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4511,4671,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4519,4671,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4531,4672,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4540,4673,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,467,468,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4671,4681,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4672,4682,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4673,4683,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4674,4684,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4675,4685,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4676,4686,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4677,4687,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,469,469,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4690,4690,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,45,47,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,47,47,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,82,47,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,471,471,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,478,471,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,479,471,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4711,4711,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4711,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4711,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4711,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4719,4712,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4782,4712,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4789,4712,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4712,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4712,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,472,472,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,478,472,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,479,472,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4721,4721,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4721,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4721,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4721,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4722,4722,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4722,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4722,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4722,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4723,4723,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4723,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4723,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4723,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4724,4724,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4724,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4724,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4724,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4725,4725,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4725,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4725,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4725,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4726,4726,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4726,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4726,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4726,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4729,4727,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4781,4727,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4791,4727,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4799,4727,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,473,473,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
,,4730,4730,,partial,NACE_2.1 → NACE_2.0 ; closeMatch ; source=eurostat-nace21. Validation métier requise ; aucune équivalence exacte affirmée.
